duration,_type,ie_key,description,uploader,title,url,view_count,id
574,url,Youtube,,果籽,法國鬥牛犬｜貪玩法鬥犬扁面樣炎夏易中暑 先天易難產不宜繁殖 #動物百科 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210603,nSwV2RfjGtE,,nSwV2RfjGtE
1231,url,Youtube,,果籽,新手女生砌模型學習素組滲線舊化 模型舊化粉盒營造戰損效果 失業美女設計師轉型做全職模型代工 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210224,AWjcbwUitps,,AWjcbwUitps
838,url,Youtube,,果籽,視障人生｜曾嫌棄父母失明 80後導演將經歷拍成電影盼父親在天堂欣賞 #視障人生 #健康蘋台─果籽 香港 Apple Daily─原刊日期：,U8mZZPqz2H8,,U8mZZPqz2H8
692,url,Youtube,,果籽,萬變卡｜收藏家儲《龍珠》卡20年共花200萬元 限量悟空騎龍閃卡一張值4萬 #時代遺物 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210601,ofNt-WREVek,,ofNt-WREVek
540,url,Youtube,,果籽,移民英國｜港夫婦搞執垃圾活動助融入社區 英國人：不會怪港人移英 #逃走他鄉的故事─果籽 香港 Apple Daily─原刊日期：20210604,rOyEKPxcOps,,rOyEKPxcOps
833,url,Youtube,,果籽,海南雞飯｜深水埗西九龍中心海南雞混戰 全日雞20萬砌浸雞神器關注組力撐 #關注關注組 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210602,rVjPpU1uvzY,,rVjPpU1uvzY
706,url,Youtube,,果籽,早產嬰短腸症｜1歲大經歷4次手術肝臟嚴重衰竭 父母感激愛女教懂領略生命 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210604,ZgMs1lmxxTQ,,ZgMs1lmxxTQ
387,url,Youtube,,果籽,性生活不協調｜香港人做愛頻率亞洲尾二 玩性愛大富翁同骰仔 7招重燃慾火 #專題─果籽 香港 Apple Daily─原刊日期：20210604,XtYktBpvUsI,,XtYktBpvUsI
482,url,Youtube,,果籽,Doga｜狗狗瑜伽5分鐘小教室 有助增加人狗信任放鬆心情 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210602,_ggsRSd3D1Q,,_ggsRSd3D1Q
363,url,Youtube,,果籽,"Sony Xperia 10 III評測｜$3,499日系靚仔5G電話 HDR靚芒4,500mAh大電 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210604",9HeOFrYYHIw,,9HeOFrYYHIw
153,url,Youtube,,果籽,足本重溫｜馴貓記星級治療師網上講座 解決貓咪常見行為問題 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210605,0swGw4Xojtg,,0swGw4Xojtg
481,url,Youtube,,果籽,22歲仔骨癌痊癒再患眼疾將盲 膝不能彎視力剩兩成 22歲仔出街遭白眼：不會迫人讓座 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20180705,_GFeqBbSMlE,,_GFeqBbSMlE
1411,url,Youtube,,果籽,渣男自白｜Playboy投入童話式愛情遭情緒勒索 做乖仔不果尋SP被「捉姦」 #愛情BlahBlahBAR #專題─果籽 香港 Apple Daily─原刊日期：20210601,XnhRD_tYejI,,XnhRD_tYejI
685,url,Youtube,,果籽,"42歲港男將工廈劏125個倉年半賺3,000萬 45萬買棺材倉分租被指炒樓：「係誤解，我只係重複市場發展」#專題─果籽 香港 Apple Daily─原刊日期：20210602",llQ1pPie36U,,llQ1pPie36U
660,url,Youtube,,果籽,18歲食波餅左眼剩2%視力 拜師苦學4年盼成單眼紋身師 #視障人生 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210602,gZ8hoRR4RUg,,gZ8hoRR4RUg
414,url,Youtube,,果籽,太空卡實名制預計9月1日生效 鴨寮街SIM卡舖預生意減半 新例含糊取消程序未講明 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210603,0YYWz4azDZM,,0YYWz4azDZM
340,url,Youtube,,果籽,居屋原來有複式單位？觀塘順緻苑獨有頂層複式僅24個 當年入場費僅8.9萬 柴灣樂翠臺最大千呎建築面積 #社區｜人物─果籽 香港 Apple Daily─原刊日期：20210602,UfkMvduAom4,,UfkMvduAom4
658,url,Youtube,,果籽,iPad Pro開箱實測 設計師讚12.9吋版媲美2萬蚊專業芒 軟件未盡用M1 8GB版夠用 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210603,FJYo6S-QTwI,,FJYo6S-QTwI
739,url,Youtube,,果籽,大澳棚屋超過200年歷史不可轉賣剩357戶 50年代曾有2-3萬人居住 廁所開洞直落大海 記者跟師傅學起屋 #社區｜人物─果籽 香港 Apple Daily─原刊日期：20210530,dwyeFp_o1rg,,dwyeFp_o1rg
670,url,Youtube,,果籽,網民發起良心餃子選舉！長沙灣甜記憑惹味煎餃奪冠 屯門新店椰子豬骨雞湯紫菜餃 #良心掃區 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210601,nv5RgsrounA,,nv5RgsrounA
698,url,Youtube,,果籽,大學女生憶半歲前患眼癌靠單眼生活 小學時捽甩義眼被取笑15年未開心過：「被排斥比起單眼更困難」#視障人生 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210601,Tof79oH1yXA,,Tof79oH1yXA
241,url,Youtube,,果籽,"經典復刻｜大友克洋《阿基拉》1:6金田電單車再販 街價約$4,000 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210603",ccxFHEcZnWM,,ccxFHEcZnWM
285,url,Youtube,,果籽,盤點世界最高50座摩天大廈 全球最高大廈達163層 頭50排名香港佔兩位 中國佔最多？ #籽想旅行─果籽 香港 Apple Daily─原刊日期：20210601,BE-uv2_ycQc,,BE-uv2_ycQc
481,url,Youtube,,果籽,天使綜合症女病人得兩歲智商 父母生第二胎難抉擇 發起關愛桌遭網民白眼 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20180705,wd6RMFxMh6s,,wd6RMFxMh6s
627,url,Youtube,,果籽,香港人移民英國做禮儀師 中文服務需求大 解構殯儀行業 1.5萬港元搞英式喪禮 #逃走他鄉的故事─果籽 香港 Apple Daily─原刊日期：20210531,cLxm0b2C0_s,,cLxm0b2C0_s
912,url,Youtube,,果籽,回顧80、90年代傳呼機 全港仲有1萬Call機用戶 醫生仲有需要用？僅存Call台疑北上秘書唔識寫姜濤 #時代遺物 #專題─果籽 香港 Apple Daily─原刊日期：20210530,xFW3B-8mhvk,,xFW3B-8mhvk
487,url,Youtube,,果籽,大角咀小學有4隻校貓 老師下課後最愛吸貓 工友親搭貓籠助浪浪產子 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210531,xDJvuyG5hxY,,xDJvuyG5hxY
618,url,Youtube,,果籽,26歲工作狂日做十多小時捱到患淋巴癌 病床上反而覺得終於可以「休息」 慘歷化療電療拒再逐名利：「你生病時並非你自己承受」#健康蘋台─果籽 香港 Apple Daily─原刊日期：20210531,w_dQysAyGe0,,w_dQysAyGe0
185,url,Youtube,,果籽,4式運動坐住輪椅都可以照做 助老友記安全在家改善四肢靈活度  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200407,9zFL78spmp4,,9zFL78spmp4
554,url,Youtube,,果籽,電動車玩到無電點算？介紹充電救星及保養電池貼士 Tesla充電站網絡全面 #CarMan─果籽 香港 Apple Daily─原刊日期：20210530,2_RuKtdWPoA,,2_RuKtdWPoA
976,url,Youtube,,果籽,《嫁着個港男》主角現身回應網民 娶烏克蘭妻拳王反擊拜金論：「唔通要住公屋食餐蛋麵先好」韓妻KOL SUE貪港男得意 #嫁着個港男 #專題─果籽 香港 Apple Daily─原刊日期：20210530,uai6sqEPKk4,,uai6sqEPKk4
750,url,Youtube,,果籽,大家食J VS 譚仔三哥米線 網民力撐金槍人打贏譚仔？勝在多餸夠騎呢 茄蛋湯底伏味濃 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210531,6N2OgBcGszc,,6N2OgBcGszc
569,url,Youtube,,果籽,香港好多行人天橋起完無人行 深水埗呢條橋成露宿者聚腳地 回顧第一條行人天橋落成係銅鑼灣？北角英皇道廢橋雀仲多過人 #社區｜人物─果籽 香港 Apple Daily─原刊日期：20210529,kbL5llbZYGo,,kbL5llbZYGo
864,url,Youtube,,果籽,42歲單身靚媽赴美國誕試管嬰兒 以38歲高齡成功懷孕 醫生拆解雪卵及人工受孕須知 #健康BodyChat #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210529,R8LC9ItfCo4,,R8LC9ItfCo4
1166,url,Youtube,,果籽,3位醫生即場拆解觀眾痛症問題 行山跌倒幾個月都未好返？媽媽手點解決？服荷爾蒙藥乳癌後受骨痛折磨？長期骨痛或因神經線受壓 X光易走漏眼建議磁力共振助診斷 #健康蘋台─果籽 香港 Apple Daily,ubC6dyqLC0Y,,ubC6dyqLC0Y
803,url,Youtube,,果籽,新手點揀電動車？比較Tesla Model 3 vs Hyundai Kona 車價保險續航力點揀 #CarMan─果籽 香港 Apple Daily─原刊日期：20210530,ThcgIlRxow4,,ThcgIlRxow4
105,url,Youtube,,果籽,Doga｜人狗瑜伽1小時體驗班  學習瑜伽式子連寵物按摩拉筋技巧 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210601,GgOHp9PpJdc,,GgOHp9PpJdc
906,url,Youtube,,果籽,《ERROR自肥企画》大埔猛鬼橋靈探遇真靈體？玄學師傅提醒勿喚死者名字 #都市傳說 #專題─果籽 香港 Apple Daily─原刊日期：20210529,PEIDtUVuApM,,PEIDtUVuApM
921,url,Youtube,,果籽,"「大家食J」老闆92年來港由住劏房到$5,000萬豪宅 做過6年解放軍 軍佬頭招牌被批大陸味：「我覺得好靚喎」#籽想好食─果籽 香港 Apple Daily─原刊日期：20210529",2EH2EzP0yt4,,2EH2EzP0yt4
703,url,Youtube,,果籽,大學生all in炒股票3萬變19萬 睇YouTube自學炒股 比起社會有時會更考慮自己 移民及追夢都要錢：「看到上游希望」#專題─果籽 香港 Apple Daily─原刊日期：20210528,314FHSqPquc,,314FHSqPquc
400,url,Youtube,,果籽,WiFi 6評測｜Netgear Orbi RBK852開箱 實試Mesh WiFi打通4層獨立屋網絡 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210531,iVCvqJKATVs,,iVCvqJKATVs
256,url,Youtube,,果籽,專業相機免費變大光圈Webcam 教你提高網絡視像會議畫質 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200810,BZetxJ8vF_k,,BZetxJ8vF_k
545,url,Youtube,,果籽,扣喉減肥會搞到蛀牙？常扣喉會失嘔吐反應誘發肺炎 扣喉減肥或會越食越多 #十萬個為甚麼 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210525,x_uloEGfwaY,,x_uloEGfwaY
161,url,Youtube,,果籽,慢性鼻炎有5大成因 中醫推介超簡單經典食療助預防 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20200717,3vmgjLxpEJo,,3vmgjLxpEJo
476,url,Youtube,,果籽,$45花膠碗仔翅 VS 14小店碗仔翅！貴碗仔翅似蛇羹？小店跟足傳統手撕瘦肉用蛋花 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210528,ulu1W9IwgCo,,ulu1W9IwgCo
616,url,Youtube,,果籽,連登仔挑戰24小時單車環繞香港 曾深水埗踩去英國幫曼聯打工踩足1萬9千公里：「甚至想挑戰珠穆朗瑪峰」#籽想旅行─果籽 香港 Apple Daily─原刊日期：20210528,u5WHzKFsf14,,u5WHzKFsf14
787,url,Youtube,,果籽,"追尋意大利黑醋12年釀一瓶頂級陳醋 年產僅3,000支 曾是重犯監獄 溫差大成釀醋最佳地點 香氣靠四代相傳百年木桶 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20210528",R2u6I94ZNLY,,R2u6I94ZNLY
656,url,Youtube,,果籽,記者實習做獸醫助護為貓貓清潔蛋蛋 做外籍獸醫繙譯員要熟英文病理 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210527,e5jfdNLwLeo,,e5jfdNLwLeo
619,url,Youtube,,果籽,"電動車新手必睇入門知識 話你知耗電電費充電 慳錢一換一計劃 牌費唔使$2,000蚊 #CarMan─果籽 香港 Apple Daily─原刊日期：20210528",fFrL2HBUAwU,,fFrL2HBUAwU
402,url,Youtube,,果籽,膝蓋氣墊按摩器比拼 專家：伸直腳按摩較有效 震動與熱力治標不治本 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210527,nbRNyIOadVo,,nbRNyIOadVo
716,url,Youtube,,果籽,啤酒關注組｜活躍成員考牌做啤酒評審 月花4千買酒帶路尋心水手工啤 #關注關注組 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210526,cV_5IVNE3TY,,cV_5IVNE3TY
608,url,Youtube,,果籽,日本飯糰｜手握飯糰傳承二千年 越光米最黏最甜 炭火慢烤最講心機 #Foodstory #籽想好食─果籽 香港 Apple Daily─原刊日期：20210527,FCjIsx7pjlo,,FCjIsx7pjlo
489,url,Youtube,,果籽,"海洋公園重開浮潛！$1,500二人30分鐘海洋奇觀近距離接觸1000條魚 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20210526",DJX-u2PXxiE,,DJX-u2PXxiE
245,url,Youtube,,果籽,香港工資中位數｜10大最高收入行業 第一名月入3萬竟然唔係金融？#專題─果籽 香港 Apple Daily─原刊日期：20210527,iCiKL54dJIg,,iCiKL54dJIg
526,url,Youtube,,果籽,汽車冷氣｜車廂冷氣唔凍有臭味 換雪種風隔教學 4招排污殺菌 #CarMan─果籽 香港 Apple Daily─原刊日期：20210527,26NWVBoFydc,,26NWVBoFydc
656,url,Youtube,,果籽,飲食陷阱｜排毒果汁糖份同可樂相若 自製高纖果昔效果更佳 #健康蘋台─果籽 香港 Apple Daily─原刊日期：202120527,_zeQmJHL6z8,,_zeQmJHL6z8
643,url,Youtube,,果籽,40年中大生飯堂火炭大牌檔錦記飯店3年內清拆結業 乳鴿靚雞粥成追憶：「有時我們和顧客熟到有如兄弟般」#時代遺物 #籽想好食─果籽 香港 Apple Daily─原刊日期：20210525,ryRlF_2Vess,,ryRlF_2Vess
525,url,Youtube,,果籽,英國街訪倫敦人認唔出香港人 覺得姜濤似李小龍：「亞洲人的眼睛都一樣」 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20210526,-Nz7no_x0vg,,-Nz7no_x0vg
496,url,Youtube,,果籽,一田購物優惠日10大低至一折必買攻略！頭位買家排15小時搶半價Switch套裝 #專題─果籽 香港 Apple Daily─原刊日期：20210528,M6VqR0WEpPI,,M6VqR0WEpPI
706,url,Youtube,,果籽,"開箱實試$1,590起手動 vs $4,470起電動升降枱 物理治療師：「幾舒服都要定時換姿勢」#DreamDeskSetup #GadgetGuy─果籽 香港 Apple Daily",WpOCzE8t_sE,,WpOCzE8t_sE
868,url,Youtube,,果籽,古董勞斯萊斯Rolls-Royce車主試825萬二代Ghost 最愛還是兒時Dream Car #CarMan─果籽 香港 Apple Daily─原刊日期：20210526,OKUprOm4z3k,,OKUprOm4z3k
199,url,Youtube,,果籽,偏頭痛可以左右同時出現 視覺模糊見光環屬先兆 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20190722,1GS9n1DIOIg,,1GS9n1DIOIg
1269,url,Youtube,,果籽,港女大學起開始約炮搵SP尋找開放式關係 與兩任男友實踐開放關係 容許各自找SP：「心屬於我就OK」 #愛情BlahBlahBAR #專題─果籽 香港 Apple Daily─原刊日期：20210525,YjToGfVmeyA,,YjToGfVmeyA
490,url,Youtube,,果籽,元朗愛心男遇上自來燕 一年一會無怨燕子築巢周地屎 車房變產房為雀設計執屎機關 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210525,tnLWGMsMusA,,tnLWGMsMusA
193,url,Youtube,,果籽,3款大熱狗狗寵物鮮食包比較 $22-45/包 保鮮長達18個月質素同罐頭有乜分別？#動物蘋台─果籽 香港 Apple Daily─原刊日期：20191227,ScJXkdy9CBE,,ScJXkdy9CBE
438,url,Youtube,,果籽,試當真游學修最愛阿慈後悔冇錫Kayan9896 坦言最鍾意《拳皇媽媽》《冰島灘鼓龍》實試新iMac剪試玩毛 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210525,UT2vuXOkI4U,,UT2vuXOkI4U
1046,url,Youtube,,果籽,記者實試做汽車學徒！跟屯門洗車皇學洗車 點止抹車咁簡單 煉成汽車美容師要兩年 #CarMan─果籽 香港 Apple Daily─原刊日期：20210525,02-74Ed6uRU,,02-74Ed6uRU
241,url,Youtube,,果籽,Super Bomberman R Online跨平台免費玩 64人大亂鬥做最強炸彈人 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210525,Hc3yX95_7JE,,Hc3yX95_7JE
988,url,Youtube,,果籽,90後患雙料精神病兼讀寫障礙 苦讀成社工助人上司讚工作優秀：「當時壓力大得經常覺得被跟蹤和失眠」#健康蘋台─果籽 香港 Apple Daily─原刊日期：20210524,BGDOUh8R2jk,,BGDOUh8R2jk
791,url,Youtube,,果籽,80後四驅車車迷為還「童年債」收藏逾200部車 初代版竟是農夫車？帶遊港島最後四驅車場 記者實砌《四驅兄弟》麥林號挑戰細路！#籽想旅行 #GadgetGuy─果籽 香港 Apple Daily,OLRjEAIuo68,,OLRjEAIuo68
658,url,Youtube,,果籽,12歲港孩觀鳥員走遍全港看超過240種雀仔 自己寫自己畫製作《會訊》介紹雀鳥知識至今已出版至第八期！ #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210524,cE452swY3yE,,cE452swY3yE
513,url,Youtube,,果籽,三國無雙｜張建聲重溫經典三國志、吞食天地、真三國無雙 武將變靚仔有典故 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210524,dhzAaVeMdIY,,dhzAaVeMdIY
149,url,Youtube,,果籽,腸癌微創手術內在傷口大小及痛楚 與傳統手術相若 手術後食香口膠助腸道蠕動 忌吃高織水果 #專題—果籽 香港 Apple Daily—原刊日期：20190530,1jqHyPz4dD4,,1jqHyPz4dD4
612,url,Youtube,,果籽,貼地營養師劉嘉豪車仔麵零食汽水燒味飯咩都啱：「乜都計住會好辛苦」#健康蘋台─果籽 香港 Apple Daily─原刊日期：20210522,TySg0JXD4bM,,TySg0JXD4bM
321,url,Youtube,,果籽,腰痛影響行路甚至難落床 可能係壓住神經線！微創痛症手術 脊髓刺激療法有助紓緩棘手痛症 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20191101,irr9h5imiq4,,irr9h5imiq4
903,url,Youtube,,果籽,90後「荔枝角康樂棋小王子」寧打康樂棋棄PlayStation 商場深夜開枱會棋友激戰60後老師 #時代遺物 #專題─果籽 香港 Apple Daily─原刊日期：20210522,Ly5Ji9b3SCg,,Ly5Ji9b3SCg
1275,url,Youtube,,果籽,21歲迷妹為追BTS跳Cover舞擁15萬粉絲 獲韓國CJ簽約去美國表演 飽受負評曾患抑鬱暴食症：「人生因跳舞而改變」與記者合跳BLACKPINK銅鑼灣快閃 #專題─果籽 香港 Apple Daily,eCHOw6-Ugqs,,eCHOw6-Ugqs
502,url,Youtube,,果籽,挪威森林貓由南歐短毛貓進化而成 溫順好奇的親善大使 神話中為愛情女神拉車的巨獸 #動物百科 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20210523,WZ4HDO-bEoM,,WZ4HDO-bEoM
630,url,Youtube,,果籽,開箱實測3款無線滅蚊機 記者郊外餵蚊實試！紫外光無效吸蚊 5種蚊咬後的症狀應即看醫生 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210524,9_Ue5URuKBI,,9_Ue5URuKBI
486,url,Youtube,,果籽,飲食陷阱｜即食烏冬與杯麵同屬自肥企劃 專家分享邊類烏冬較健康 乾烏冬高鈉會水腫 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20210523,EA6OaBXTUCI,,EA6OaBXTUCI
746,url,Youtube,,果籽,Tyson Ng: Hong Kong’s first middleweight boxing champion #專題─果籽 香港 Apple Daily─原刊日期：20210523,InHZtngixJo,,InHZtngixJo
841,url,Youtube,,果籽,德國妹網上識港男 與家人同住公屋無花無鑽戒照嫁16歲初戀男友：「瞓天橋底都嫁！」惟介意香港人愛遲到 #嫁着個港男 #專題─果籽 香港 Apple Daily─原刊日期：20210522,b5XlkwJzru0,,b5XlkwJzru0
854,url,Youtube,,果籽,居港33年美國人講流利廣東話開YouTube教人打麻雀兼講廣東話 識唱張國榮《Monica》：「如果香港人講普通話便不是香港了」#專題─果籽 香港 Apple Daily─原刊日期：20210521,hPgPXpYGslo,,hPgPXpYGslo
531,url,Youtube,,果籽,"大埔艇會最識嘆盾臂龜店長 坐擁3,000呎大草地chill住望海景睇日落：「做龜好過做人」#動物蘋台─果籽 香港 Apple Daily─原刊日期：20210522",2Ny_djo418g,,2Ny_djo418g
488,url,Youtube,,果籽,AirTag終極測試｜AirTag SmartTag+入信封追蹤郵件 遠距離定位力大測試 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20210523,7GRaAWlsnhM,,7GRaAWlsnhM
